Creation Time: 2022_1_8-19-16-8
19-16-8 | [INFO] SafeZoneCore - Started !
23-51-28 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-52-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-52-14 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: AK74_WoodBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 284 - TradeMode:Sell
23-52-14 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:AK74_WoodBttstck quantity:0 health:0 price:240
23-52-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-52-50 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: FAL - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1000 - Position: 56 - TradeMode:Buy
23-52-50 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:FAL quantity:0 health:0 price:1000
23-53-4 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-53-9 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: FAL - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 800 - Position: 56 - TradeMode:Sell
23-53-9 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:FAL quantity:0 health:0 price:800
23-53-24 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: FAL - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1000 - Position: 56 - TradeMode:Buy
23-53-24 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:FAL quantity:0 health:0 price:1000
23-53-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-54-4 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: Fal_OeBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 53 - TradeMode:Buy
23-54-4 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:Fal_OeBttstck quantity:0 health:0 price:300
23-54-25 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-54-51 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-55-4 | [INFO] TraderID: 3 - Customer: [Staff] Ronik - ClassName: HighCapacityVest_Olive - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: -1 - TradeMode:Sell
23-55-4 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:HighCapacityVest_Olive quantity:0 health:0 price:240
23-55-19 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-55-24 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: Fal_OeBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 240 - Position: 53 - TradeMode:Sell
23-55-24 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:Fal_OeBttstck quantity:0 health:0 price:240
23-55-31 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: Fal_OeBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 53 - TradeMode:Buy
23-55-31 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:Fal_OeBttstck quantity:0 health:0 price:300
23-55-41 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-55-58 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: SNAFUM1A_Tan - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1200 - Position: -1 - TradeMode:Sell
23-55-58 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:SNAFUM1A_Tan quantity:0 health:0 price:1200
23-56-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-56-25 | [INFO] TraderID: 1 - Customer: [Staff] Ronik - ClassName: ACOGOptic - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 300 - Position: 306 - TradeMode:Buy
23-56-25 | [INFO] Transaction Buy Succeeded:[Staff] Ronik product:ACOGOptic quantity:0 health:0 price:300
23-56-50 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-57-27 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
23-57-32 | [INFO] TraderID: 3 - Customer: [Staff] Ronik - ClassName: Mich2001Helmet - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 1760 - Position: -1 - TradeMode:Sell
23-57-32 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:Mich2001Helmet quantity:0 health:0 price:1760
23-57-35 | [INFO] TraderID: 3 - Customer: [Staff] Ronik - ClassName: GorkaHelmetVisor - Quantity: 0 - Multiplier: 1 - MaxStock: 100 - Health: 0 - Price: 40 - Position: -1 - TradeMode:Sell
23-57-35 | [INFO] Transaction Sell Succeeded:[Staff] Ronik product:GorkaHelmetVisor quantity:0 health:0 price:40
23-57-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_221563680.json
